Latitude,Longitude,Timestamp
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.521000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.522000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.523000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.524000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.524000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.524000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.524000+00:00
